sampleID,sampleLat,sampleLon,year,window_years,fc,t2m_mean,t2m_var,t2m_ac,tp_mean,tp_var,tp_ac,def_mean,def_var,def_ac,ssrd_mean,ssrd_var,ssrd_ac,TAC_NIRv_bimonthly_24,Coef1,Coef2,Coef3,Coef4,Coef5,Coef6,Coef7,Coef8,diff,eTAC
2,-3.94999467,-73.43979207,2014,4,100,298.4208018,0.275266705,0.59467028,0.007693014,4.92E-06,0.129214484,-0.004032787,5.92E-06,0.150850472,16105459.67,3.06162E+12,0.381630092,0.104966837,-15724.10645,0.024787657,118.6126022,-73.47576141,-71.55352783,-29.31344032,0,0,-0.015987878,0.120954716
2,-3.94999467,-73.43979207,2015,4,100,298.4914653,0.386040429,0.521328253,0.007834516,5.56E-06,0.082845324,-0.00418476,7.03E-06,0.109525614,16050913.42,3.59418E+12,0.284605188,0.021033229,-15724.10645,0.024787657,118.6126022,-73.47576141,-71.55352783,-29.31344032,0,0,-0.018136649,0.039169878
2,-3.94999467,-73.43979207,2016,4,100,298.6331838,0.503872767,0.465991801,0.00787311,5.26E-06,0.065974555,-0.004224499,6.69E-06,0.096940941,16001709.13,3.91427E+12,0.206332904,-0.013608913,-15724.10645,0.024787657,118.6126022,-73.47576141,-71.55352783,-29.31344032,0,0,0.004285874,-0.017894787
2,-3.94999467,-73.43979207,2017,4,100,298.7339681,0.450778412,0.38993211,0.007852578,6.66E-06,0.069839181,-0.00418085,8.15E-06,0.093999346,16075857.5,3.55088E+12,0.153985188,-0.007710694,-15724.10645,0.024787657,118.6126022,-73.47576141,-71.55352783,-29.31344032,0,0,-0.015000235,0.007289541
2,-3.94999467,-73.43979207,2018,4,100,298.7587026,0.489790327,0.34948588,0.00782099,7.05E-06,0.104998367,-0.004134029,8.62E-06,0.121388785,16102610.19,3.79451E+12,0.137070809,0.107123865,-15724.10645,0.024787657,118.6126022,-73.47576141,-71.55352783,-29.31344032,0,0,-0.016019249,0.123143114
2,-3.94999467,-73.43979207,2019,4,100,298.7628072,0.397648235,0.36593992,0.007844658,7.38E-06,0.136986574,-0.004150599,8.57E-06,0.15028995,16066894.94,3.04786E+12,0.180482966,0.209297481,-15724.10645,0.024787657,118.6126022,-73.47576141,-71.55352783,-29.31344032,0,0,-0.02604752,0.235345
2,-3.94999467,-73.43979207,2020,4,100,298.7936859,0.345871224,0.332724558,0.007456614,7.07E-06,0.167598832,-0.003735402,8.33E-06,0.177107196,16191057.08,3.2481E+12,0.184044962,0.251121898,-15724.10645,0.024787657,118.6126022,-73.47576141,-71.55352783,-29.31344032,0,0,-0.019370976,0.270492874
2,-3.94999467,-73.43979207,2021,4,100,298.7623749,0.390657428,0.300322953,0.007628404,7.40E-06,0.144853065,-0.003887621,8.57E-06,0.159634289,16271721.06,3.82077E+12,0.196993813,0.301543892,-15724.10645,0.024787657,118.6126022,-73.47576141,-71.55352783,-29.31344032,0,0,-0.009586159,0.311130051
2,-3.94999467,-73.43979207,2022,4,100,298.8049011,0.405115839,0.283717802,0.007201909,9.43E-06,0.119858288,-0.003656374,9.00E-06,0.134970936,15475444.91,1.12902E+13,0.23651504,0.341556363,-15724.10645,0.024787657,118.6126022,-73.47576141,-71.55352783,-29.31344032,0,0,-0.015608787,0.35716515
2,-3.94999467,-73.43979207,2023,4,100,298.9545644,0.649460811,0.282445061,0.005873147,1.01E-05,0.201510578,-0.002941921,7.01E-06,0.13515917,12882378.76,2.96216E+13,0.405591566,0.405654488,-15724.10645,0.024787657,118.6126022,-73.47576141,-71.55352783,-29.31344032,0,0,-0.010542593,0.416197081
2,-3.94999467,-73.43979207,2024,4,100,299.1410522,0.870945021,0.369435645,0.005854093,1.25E-05,0.306815227,-0.003027619,9.21E-06,0.142692436,12555869.68,3.3149E+13,0.59468841,0.462679384,-15724.10645,0.024787657,118.6126022,-73.47576141,-71.55352783,-29.31344032,0,0,0.004190471,0.458488913
3,-3.94981488,-73.44000278,2000,4,100,297.9783325,0.541468828,NaN,0.008066198,3.26E-06,NaN,-0.004439654,4.02E-06,NaN,16033027,4.32509E+12,NaN,NaN,-15724.11719,0.024787674,118.6116943,-73.47533417,-71.5536499,-29.31333923,0,0,NaN,NaN
3,-3.94981488,-73.44000278,2001,4,100,298.0578817,0.541404071,NaN,0.007775074,3.73E-06,NaN,-0.004135502,4.31E-06,NaN,16184831.79,3.79958E+12,NaN,NaN,-15724.11719,0.024787674,118.6116943,-73.47533417,-71.5536499,-29.31333923,0,0,NaN,NaN
3,-3.94981488,-73.44000278,2002,4,100,298.1808539,0.496639412,NaN,0.007525547,3.76E-06,NaN,-0.003889519,4.40E-06,NaN,16212803.22,3.62614E+12,NaN,NaN,-15724.11719,0.024787674,118.6116943,-73.47533417,-71.5536499,-29.31333923,0,0,NaN,NaN
3,-3.94981488,-73.44000278,2003,4,100,298.2261607,0.492833801,NaN,0.007448697,3.73E-06,NaN,-0.003816701,4.38E-06,NaN,16198672.52,3.5182E+12,NaN,NaN,-15724.11719,0.024787674,118.6116943,-73.47533417,-71.5536499,-29.31333923,0,0,NaN,NaN
3,-3.94981488,-73.44000278,2004,4,100,298.3553467,0.556093825,0.432345715,0.007078821,3.33E-06,-0.066637574,-0.003430641,3.99E-06,0.005264105,16301750.79,3.44716E+12,0.394518449,0.288706472,-15724.11719,0.024787674,118.6116943,-73.47533417,-71.5536499,-29.31333923,0,0,0,0.288706472
3,-3.94981488,-73.44000278,2005,4,100,298.5103709,0.488222267,0.425201787,0.006926541,3.07E-06,-0.068899725,-0.003246452,3.89E-06,-0.005620482,16410499.77,3.50009E+12,0.34933154,0.254041252,-15724.11719,0.024787674,118.6116943,-73.47533417,-71.5536499,-29.31333923,0,0,-0.009396439,0.263437691
3,-3.94981488,-73.44000278,2006,4,100,298.5503489,0.47743669,0.419070715,0.006881227,3.16E-06,-0.020216231,-0.003154099,3.84E-06,0.037537748,16557776.79,3.26317E+12,0.36193763,0.254041252,-15724.11719,0.024787674,118.6116943,-73.47533417,-71.5536499,-29.31333923,0,0,-0.004016596,0.258057848
3,-3.94981488,-73.44000278,2007,4,100,298.6008708,0.493742502,0.389976185,0.006796741,3.74E-06,0.000215421,-0.003050244,4.38E-06,0.048015471,16702862.31,3.17092E+12,0.355990303,0.260835654,-15724.11719,0.024787674,118.6116943,-73.47533417,-71.5536499,-29.31333923,0,0,-0.001668,0.262503654
3,-3.94981488,-73.44000278,2008,4,100,298.5732524,0.383457856,0.37222915,0.006996458,4.02E-06,0.055202549,-0.003248082,4.61E-06,0.083479995,16715793.42,2.89033E+12,0.314871311,0.225649365,-15724.11719,0.024787674,118.6116943,-73.47533417,-71.5536499,-29.31333923,0,0,-0.012331514,0.237980879
3,-3.94981488,-73.44000278,2009,4,100,298.5083923,0.403412737,0.340765576,0.007251934,4.82E-06,0.117195505,-0.003540488,5.42E-06,0.127194397,16545897.71,2.91195E+12,0.277207215,0.231795169,-15724.11719,0.024787674,118.6116943,-73.47533417,-71.5536499,-29.31333923,0,0,-0.024409227,0.256204396
3,-3.94981488,-73.44000278,2010,4,100,298.6080271,0.471873486,0.337507879,0.007255866,5.28E-06,0.141869601,-0.003551597,6.02E-06,0.133900639,16515662.9,3.12895E+12,0.217511593,0.208124998,-15724.11719,0.024787674,118.6116943,-73.47533417,-71.5536499,-29.31333923,0,0,-0.02964363,0.237768628
3,-3.94981488,-73.44000278,2011,4,100,298.5708567,0.39648936,0.401648687,0.007440123,5.31E-06,0.180467703,-0.003744537,6.19E-06,0.168672171,16368069.15,3.38238E+12,0.23690607,0.193789602,-15724.11719,0.024787674,118.6116943,-73.47533417,-71.5536499,-29.31333923,0,0,-0.015922687,0.209712289
3,-3.94981488,-73.44000278,2012,4,100,298.5726522,0.376651885,0.469495442,0.007557308,6.44E-06,0.172864723,-0.003859024,7.49E-06,0.165309541,16336100.54,3.27372E+12,0.288875682,0.206648245,-15724.11719,0.024787674,118.6116943,-73.47533417,-71.5536499,-29.31333923,0,0,-0.024598448,0.231246693
3,-3.94981488,-73.44000278,2013,4,100,298.5617523,0.380517567,0.570106358,0.00747,5.58E-06,0.163653232,-0.003761608,6.61E-06,0.168839197,16348227,3.28886E+12,0.347811449,0.197052182,-15724.11719,0.024787674,118.6116943,-73.47533417,-71.5536499,-29.31333923,0,0,-0.041293725,0.238345907
3,-3.94981488,-73.44000278,2014,4,100,298.4208018,0.275266705,0.59467028,0.007693014,4.92E-06,0.129214484,-0.004032787,5.92E-06,0.150850472,16105459.67,3.06162E+12,0.381630092,0.104966915,-15724.11719,0.024787674,118.6116943,-73.47533417,-71.5536499,-29.31333923,0,0,-0.015987878,0.120954794
3,-3.94981488,-73.44000278,2015,4,100,298.4914653,0.386040429,0.521328253,0.007834516,5.56E-06,0.082845324,-0.00418476,7.03E-06,0.109525614,16050913.42,3.59418E+12,0.284605188,0.021033401,-15724.11719,0.024787674,118.6116943,-73.47533417,-71.5536499,-29.31333923,0,0,-0.018136649,0.03917005
3,-3.94981488,-73.44000278,2016,4,100,298.6331838,0.503872767,0.465991801,0.00787311,5.26E-06,0.065974555,-0.004224499,6.69E-06,0.096940941,16001709.13,3.91427E+12,0.206332904,-0.013608694,-15724.11719,0.024787674,118.6116943,-73.47533417,-71.5536499,-29.31333923,0,0,0.004285874,-0.017894568
3,-3.94981488,-73.44000278,2017,4,100,298.7339681,0.450778412,0.38993211,0.007852578,6.66E-06,0.069839181,-0.00418085,8.15E-06,0.093999346,16075857.5,3.55088E+12,0.153985188,-0.007710495,-15724.11719,0.024787674,118.6116943,-73.47533417,-71.5536499,-29.31333923,0,0,-0.015000235,0.00728974
3,-3.94981488,-73.44000278,2018,4,100,298.7587026,0.489790327,0.34948588,0.00782099,7.05E-06,0.104998367,-0.004134029,8.62E-06,0.121388785,16102610.19,3.79451E+12,0.137070809,0.107123977,-15724.11719,0.024787674,118.6116943,-73.47533417,-71.5536499,-29.31333923,0,0,-0.016019249,0.123143227
3,-3.94981488,-73.44000278,2019,4,100,298.7628072,0.397648235,0.36593992,0.007844658,7.38E-06,0.136986574,-0.004150599,8.57E-06,0.15028995,16066894.94,3.04786E+12,0.180482966,0.20929749,-15724.11719,0.024787674,118.6116943,-73.47533417,-71.5536499,-29.31333923,0,0,-0.02604752,0.23534501
3,-3.94981488,-73.44000278,2020,4,100,298.7936859,0.345871224,0.332724558,0.007456614,7.07E-06,0.167598832,-0.003735402,8.33E-06,0.177107196,16191057.08,3.2481E+12,0.184044962,0.251121855,-15724.11719,0.024787674,118.6116943,-73.47533417,-71.5536499,-29.31333923,0,0,-0.019370976,0.270492831
3,-3.94981488,-73.44000278,2021,4,100,298.7623749,0.390657428,0.300322953,0.007628404,7.40E-06,0.144853065,-0.003887621,8.57E-06,0.159634289,16271721.06,3.82077E+12,0.196993813,0.301543832,-15724.11719,0.024787674,118.6116943,-73.47533417,-71.5536499,-29.31333923,0,0,-0.009586159,0.311129991
3,-3.94981488,-73.44000278,2022,4,100,298.8049011,0.405115839,0.283717802,0.007201909,9.43E-06,0.119858288,-0.003656374,9.00E-06,0.134970936,15475444.91,1.12902E+13,0.23651504,0.341556326,-15724.11719,0.024787674,118.6116943,-73.47533417,-71.5536499,-29.31333923,0,0,-0.015608787,0.357165113
3,-3.94981488,-73.44000278,2023,4,100,298.9545644,0.649460811,0.282445061,0.005873147,1.01E-05,0.201510578,-0.002941921,7.01E-06,0.13515917,12882378.76,2.96216E+13,0.405591566,0.405654475,-15724.11719,0.024787674,118.6116943,-73.47533417,-71.5536499,-29.31333923,0,0,-0.010542593,0.416197068
3,-3.94981488,-73.44000278,2024,4,100,299.1410522,0.870945021,0.369435645,0.005854093,1.25E-05,0.306815227,-0.003027619,9.21E-06,0.142692436,12555869.68,3.3149E+13,0.59468841,0.462679414,-15724.11719,0.024787674,118.6116943,-73.47533417,-71.5536499,-29.31333923,0,0,0.004190471,0.458488943
4,-3.95000627,-73.44026569,2000,4,98,297.9804484,0.52765047,NaN,0.007729567,2.73E-06,NaN,-0.004177573,3.24E-06,NaN,16014856.33,4.31517E+12,NaN,NaN,-16350.81348,0.025780985,81.28185272,-84.48700714,-24.54254341,-6.458868027,0,0,NaN,NaN
4,-3.95000627,-73.44026569,2001,4,98,298.0622762,0.545425446,NaN,0.007466685,3.54E-06,NaN,-0.003904698,4.01E-06,NaN,16163969.79,3.80533E+12,NaN,NaN,-16350.81348,0.025780985,81.28185272,-84.48700714,-24.54254341,-6.458868027,0,0,NaN,NaN
4,-3.95000627,-73.44026569,2002,4,98,298.1857368,0.498645752,NaN,0.007291485,3.66E-06,NaN,-0.003732481,4.23E-06,NaN,16203141.03,3.62234E+12,NaN,NaN,-16350.81348,0.025780985,81.28185272,-84.48700714,-24.54254341,-6.458868027,0,0,NaN,NaN
4,-3.95000627,-73.44026569,2003,4,98,298.2323863,0.495514601,NaN,0.007210127,3.63E-06,NaN,-0.00365398,4.23E-06,NaN,16194875.42,3.50158E+12,NaN,NaN,-16350.81348,0.025780985,81.28185272,-84.48700714,-24.54254341,-6.458868027,0,0,NaN,NaN
4,-3.95000627,-73.44026569,2004,4,98,298.361084,0.560660682,0.427722264,0.006863207,3.41E-06,-0.078040163,-0.003294499,4.06E-06,-0.007956569,16301111.02,3.42285E+12,0.387603358,0.495702301,-16350.81348,0.025780985,81.28185272,-84.48700714,-24.54254341,-6.458868027,0,0,0,0.495702301
4,-3.95000627,-73.44026569,2005,4,98,298.5168813,0.489408516,0.41934647,0.006722676,3.28E-06,-0.082865139,-0.003122975,4.11E-06,-0.022585556,16416838.96,3.46182E+12,0.341884045,0.460691289,-16350.81348,0.025780985,81.28185272,-84.48700714,-24.54254341,-6.458868027,0,0,-0.006667723,0.467359012
4,-3.95000627,-73.44026569,2006,4,98,298.557958,0.478677138,0.413041517,0.006616052,3.18E-06,-0.031182933,-0.002975517,3.89E-06,0.024699007,16557105.33,3.2263E+12,0.354563669,0.460691289,-16350.81348,0.025780985,81.28185272,-84.48700714,-24.54254341,-6.458868027,0,0,-0.004174898,0.464866187
4,-3.95000627,-73.44026569,2007,4,98,298.6074219,0.493434264,0.38673474,0.0065257,3.77E-06,-0.01128323,-0.002866749,4.42E-06,0.035533126,16697277.31,3.14427E+12,0.349543893,0.467662488,-16350.81348,0.025780985,81.28185272,-84.48700714,-24.54254341,-6.458868027,0,0,0.003464283,0.464198205
4,-3.95000627,-73.44026569,2008,4,98,298.5800476,0.38345331,0.37275573,0.006737719,4.11E-06,0.044422796,-0.00307773,4.75E-06,0.072116281,16709675.04,2.8774E+12,0.310223162,0.41295195,-16350.81348,0.025780985,81.28185272,-84.48700714,-24.54254341,-6.458868027,0,0,0.023505626,0.389446324
4,-3.95000627,-73.44026569,2009,4,98,298.512502,0.404847652,0.348286627,0.006988637,4.72E-06,0.114749875,-0.003362924,5.35E-06,0.125936883,16531448.92,2.92097E+12,0.279043509,0.401431002,-16350.81348,0.025780985,81.28185272,-84.48700714,-24.54254341,-6.458868027,0,0,-0.015314749,0.416745752
4,-3.95000627,-73.44026569,2010,4,98,298.608963,0.472286263,0.350722692,0.007018325,5.22E-06,0.143326156,-0.003399532,5.96E-06,0.137912468,16501079.44,3.13969E+12,0.226534804,0.375168107,-16350.81348,0.025780985,81.28185272,-84.48700714,-24.54254341,-6.458868027,0,0,-0.020795954,0.395964061
4,-3.95000627,-73.44026569,2011,4,98,298.5707753,0.397837939,0.416518892,0.007225297,5.36E-06,0.186433298,-0.003617755,6.25E-06,0.178798546,16350993.69,3.37303E+12,0.249046596,0.361409968,-16350.81348,0.025780985,81.28185272,-84.48700714,-24.54254341,-6.458868027,0,0,-0.018900934,0.380310902
4,-3.95000627,-73.44026569,2012,4,98,298.5744832,0.378899412,0.482407606,0.007333638,6.51E-06,0.181179119,-0.0037227,7.55E-06,0.180317561,16319948.42,3.26332E+12,0.302677489,0.354400221,-16350.81348,0.025780985,81.28185272,-84.48700714,-24.54254341,-6.458868027,0,0,-0.004689747,0.359089967
4,-3.95000627,-73.44026569,2013,4,98,298.5632579,0.379956771,0.576204794,0.007272551,5.71E-06,0.1593771,-0.003652199,6.68E-06,0.171219782,16339891.71,3.24277E+12,0.35538258,0.377661127,-16350.81348,0.025780985,81.28185272,-84.48700714,-24.54254341,-6.458868027,0,0,-0.001897683,0.37955881
4,-3.95000627,-73.44026569,2014,4,98,298.4231618,0.27666454,0.595557759,0.007472803,5.05E-06,0.11232555,-0.003895549,6.01E-06,0.137665582,16099704.17,3.00912E+12,0.381978535,0.277793059,-16350.81348,0.025780985,81.28185272,-84.48700714,-24.54254341,-6.458868027,0,0,0.003559638,0.274233421
4,-3.95000627,-73.44026569,2015,4,98,298.4948425,0.387786453,0.518779388,0.007587303,5.45E-06,0.048063822,-0.00402061,6.84E-06,0.074754257,16048925.38,3.56024E+12,0.282811313,0.139342806,-16350.81348,0.025780985,81.28185272,-84.48700714,-24.54254341,-6.458868027,0,0,-0.004283725,0.143626531
4,-3.95000627,-73.44026569,2016,4,98,298.634201,0.501228876,0.462936145,0.007621094,4.99E-06,0.014594795,-0.00405131,6.34E-06,0.042401445,16003624.42,3.85529E+12,0.204588587,0.009000871,-16350.81348,0.025780985,81.28185272,-84.48700714,-24.54254341,-6.458868027,0,0,0.004964893,0.004035978
4,-3.95000627,-73.44026569,2017,4,98,298.7364909,0.448124681,0.389475634,0.007586836,6.45E-06,0.013331048,-0.003997854,7.88E-06,0.032057516,16076976.42,3.52348E+12,0.155705958,-0.154504788,-16350.81348,0.025780985,81.28185272,-84.48700714,-24.54254341,-6.458868027,0,0,-0.013517455,-0.140987333
4,-3.95000627,-73.44026569,2018,4,98,298.7610219,0.488777128,0.349831421,0.007574434,6.87E-06,0.052565548,-0.003970157,8.38E-06,0.063667665,16101749.69,3.78118E+12,0.141247509,-0.202533243,-16350.81348,0.025780985,81.28185272,-84.48700714,-24.54254341,-6.458868027,0,0,-0.021163535,-0.181369707
4,-3.95000627,-73.44026569,2019,4,98,298.7634989,0.397088208,0.366893853,0.007629115,7.22E-06,0.102777885,-0.004016727,8.39E-06,0.111264547,16064360.31,3.02761E+12,0.183147137,-0.177056057,-16350.81348,0.025780985,81.28185272,-84.48700714,-24.54254341,-6.458868027,0,0,-0.026923805,-0.150132252
4,-3.95000627,-73.44026569,2020,4,98,298.7979177,0.353665242,0.334094314,0.007213659,7.06E-06,0.158416634,-0.00358662,8.31E-06,0.161892063,16187296.13,3.24634E+12,0.183563261,-0.117182006,-16350.81348,0.025780985,81.28185272,-84.48700714,-24.54254341,-6.458868027,0,0,-0.041953111,-0.075228894
4,-3.95000627,-73.44026569,2021,4,98,298.7705129,0.401567547,0.300582528,0.007371059,7.54E-06,0.170181385,-0.003726866,8.77E-06,0.178399537,16269115.56,3.80477E+12,0.194157211,-0.021770398,-16350.81348,0.025780985,81.28185272,-84.48700714,-24.54254341,-6.458868027,0,0,-0.051341249,0.02957085
4,-3.95000627,-73.44026569,2022,4,98,298.816335,0.413887534,0.285881115,0.006962419,9.65E-06,0.172414846,-0.003514354,9.31E-06,0.181976482,15475912.11,1.12622E+13,0.233343773,0.081200061,-16350.81348,0.025780985,81.28185272,-84.48700714,-24.54254341,-6.458868027,0,0,-0.047611473,0.128811534
4,-3.95000627,-73.44026569,2023,4,98,298.9712067,0.672893878,0.286874954,0.005635622,1.02E-05,0.264899318,-0.002795458,7.34E-06,0.205739572,12884322.05,2.96292E+13,0.403872216,0.192123526,-16350.81348,0.025780985,81.28185272,-84.48700714,-24.54254341,-6.458868027,0,0,-0.01495919,0.207082716
4,-3.95000627,-73.44026569,2024,4,98,299.1552124,0.884999543,0.373743966,0.005644162,1.26E-05,0.368578859,-0.002904511,9.49E-06,0.223477662,12550225.72,3.30955E+13,0.594392299,0.289283127,-16350.81348,0.025780985,81.28185272,-84.48700714,-24.54254341,-6.458868027,0,0,-0.024700184,0.313983311
5,-3.95021698,-73.43999698,2000,4,100,297.9804484,0.52765047,NaN,0.007729567,2.73E-06,NaN,-0.004177573,3.24E-06,NaN,16014856.33,4.31517E+12,NaN,NaN,-13815.35059,0.022124484,52.24837112,-71.96585846,-40.15555191,-22.31503296,8.213449478,0,NaN,NaN
5,-3.95021698,-73.43999698,2001,4,100,298.0622762,0.545425446,NaN,0.007466685,3.54E-06,NaN,-0.003904698,4.01E-06,NaN,16163969.79,3.80533E+12,NaN,NaN,-13815.35059,0.022124484,52.24837112,-71.96585846,-40.15555191,-22.31503296,8.213449478,0,NaN,NaN
5,-3.95021698,-73.43999698,2002,4,100,298.1857368,0.498645752,NaN,0.007291485,3.66E-06,NaN,-0.003732481,4.23E-06,NaN,16203141.03,3.62234E+12,NaN,NaN,-13815.35059,0.022124484,52.24837112,-71.96585846,-40.15555191,-22.31503296,8.213449478,0,NaN,NaN
5,-3.95021698,-73.43999698,2003,4,100,298.2323863,0.495514601,NaN,0.007210127,3.63E-06,NaN,-0.00365398,4.23E-06,NaN,16194875.42,3.50158E+12,NaN,NaN,-13815.35059,0.022124484,52.24837112,-71.96585846,-40.15555191,-22.31503296,8.213449478,0,NaN,NaN
5,-3.95021698,-73.43999698,2004,4,100,298.361084,0.560660682,0.427722264,0.006863207,3.41E-06,-0.078040163,-0.003294499,4.06E-06,-0.007956569,16301111.02,3.42285E+12,0.387603358,0.267736519,-13815.35059,0.022124484,52.24837112,-71.96585846,-40.15555191,-22.31503296,8.213449478,0,0,0.267736519
5,-3.95021698,-73.43999698,2005,4,100,298.5168813,0.489408516,0.41934647,0.006722676,3.28E-06,-0.082865139,-0.003122975,4.11E-06,-0.022585556,16416838.96,3.46182E+12,0.341884045,0.253302035,-13815.35059,0.022124484,52.24837112,-71.96585846,-40.15555191,-22.31503296,8.213449478,0,0.004515155,0.248786879
5,-3.95021698,-73.43999698,2006,4,100,298.557958,0.478677138,0.413041517,0.006616052,3.18E-06,-0.031182933,-0.002975517,3.89E-06,0.024699007,16557105.33,3.2263E+12,0.354563669,0.253302035,-13815.35059,0.022124484,52.24837112,-71.96585846,-40.15555191,-22.31503296,8.213449478,0,0.003447897,0.249854137
5,-3.95021698,-73.43999698,2007,4,100,298.6074219,0.493434264,0.38673474,0.0065257,3.77E-06,-0.01128323,-0.002866749,4.42E-06,0.035533126,16697277.31,3.14427E+12,0.349543893,0.239770623,-13815.35059,0.022124484,52.24837112,-71.96585846,-40.15555191,-22.31503296,8.213449478,0,0.01481362,0.224957003
5,-3.95021698,-73.43999698,2008,4,100,298.5800476,0.38345331,0.37275573,0.006737719,4.11E-06,0.044422796,-0.00307773,4.75E-06,0.072116281,16709675.04,2.8774E+12,0.310223162,0.197759063,-13815.35059,0.022124484,52.24837112,-71.96585846,-40.15555191,-22.31503296,8.213449478,0,0.00804169,0.189717373
5,-3.95021698,-73.43999698,2009,4,100,298.512502,0.404847652,0.348286627,0.006988637,4.72E-06,0.114749875,-0.003362924,5.35E-06,0.125936883,16531448.92,2.92097E+12,0.279043509,0.211622992,-13815.35059,0.022124484,52.24837112,-71.96585846,-40.15555191,-22.31503296,8.213449478,0,0.010933428,0.200689563
5,-3.95021698,-73.43999698,2010,4,100,298.608963,0.472286263,0.350722692,0.007018325,5.22E-06,0.143326156,-0.003399532,5.96E-06,0.137912468,16501079.44,3.13969E+12,0.226534804,0.2033161,-13815.35059,0.022124484,52.24837112,-71.96585846,-40.15555191,-22.31503296,8.213449478,0,0.014767692,0.188548409
5,-3.95021698,-73.43999698,2011,4,100,298.5707753,0.397837939,0.416518892,0.007225297,5.36E-06,0.186433298,-0.003617755,6.25E-06,0.178798546,16350993.69,3.37303E+12,0.249046596,0.193950627,-13815.35059,0.022124484,52.24837112,-71.96585846,-40.15555191,-22.31503296,8.213449478,0,0.012236063,0.181714564
5,-3.95021698,-73.43999698,2012,4,100,298.5744832,0.378899412,0.482407606,0.007333638,6.51E-06,0.181179119,-0.0037227,7.55E-06,0.180317561,16319948.42,3.26332E+12,0.302677489,0.21660723,-13815.35059,0.022124484,52.24837112,-71.96585846,-40.15555191,-22.31503296,8.213449478,0,0.006541899,0.210065332
5,-3.95021698,-73.43999698,2013,4,100,298.5632579,0.379956771,0.576204794,0.007272551,5.71E-06,0.1593771,-0.003652199,6.68E-06,0.171219782,16339891.71,3.24277E+12,0.35538258,0.20313675,-13815.35059,0.022124484,52.24837112,-71.96585846,-40.15555191,-22.31503296,8.213449478,0,0.003382371,0.199754379
5,-3.95021698,-73.43999698,2014,4,100,298.4231618,0.27666454,0.595557759,0.007472803,5.05E-06,0.11232555,-0.003895549,6.01E-06,0.137665582,16099704.17,3.00912E+12,0.381978535,0.113994152,-13815.35059,0.022124484,52.24837112,-71.96585846,-40.15555191,-22.31503296,8.213449478,0,0.045216512,0.06877764
5,-3.95021698,-73.43999698,2015,4,100,298.4948425,0.387786453,0.518779388,0.007587303,5.45E-06,0.048063822,-0.00402061,6.84E-06,0.074754257,16048925.38,3.56024E+12,0.282811313,0.070880882,-13815.35059,0.022124484,52.24837112,-71.96585846,-40.15555191,-22.31503296,8.213449478,0,0.032978777,0.037902105
5,-3.95021698,-73.43999698,2016,4,100,298.634201,0.501228876,0.462936145,0.007621094,4.99E-06,0.014594795,-0.00405131,6.34E-06,0.042401445,16003624.42,3.85529E+12,0.204588587,0.008034493,-13815.35059,0.022124484,52.24837112,-71.96585846,-40.15555191,-22.31503296,8.213449478,0,0.040388712,-0.032354219
5,-3.95021698,-73.43999698,2017,4,100,298.7364909,0.448124681,0.389475634,0.007586836,6.45E-06,0.013331048,-0.003997854,7.88E-06,0.032057516,16076976.42,3.52348E+12,0.155705958,0.018079903,-13815.35059,0.022124484,52.24837112,-71.96585846,-40.15555191,-22.31503296,8.213449478,0,0.018593442,-0.00051354
5,-3.95021698,-73.43999698,2018,4,100,298.7610219,0.488777128,0.349831421,0.007574434,6.87E-06,0.052565548,-0.003970157,8.38E-06,0.063667665,16101749.69,3.78118E+12,0.141247509,0.124541009,-13815.35059,0.022124484,52.24837112,-71.96585846,-40.15555191,-22.31503296,8.213449478,0,0.013915577,0.110625433
5,-3.95021698,-73.43999698,2019,4,100,298.7634989,0.397088208,0.366893853,0.007629115,7.22E-06,0.102777885,-0.004016727,8.39E-06,0.111264547,16064360.31,3.02761E+12,0.183147137,0.184491255,-13815.35059,0.022124484,52.24837112,-71.96585846,-40.15555191,-22.31503296,8.213449478,0,-0.027044304,0.211535559
5,-3.95021698,-73.43999698,2020,4,100,298.7979177,0.353665242,0.334094314,0.007213659,7.06E-06,0.158416634,-0.00358662,8.31E-06,0.161892063,16187296.13,3.24634E+12,0.183563261,0.273852741,-13815.35059,0.022124484,52.24837112,-71.96585846,-40.15555191,-22.31503296,8.213449478,0,-0.022294605,0.296147346
5,-3.95021698,-73.43999698,2021,4,100,298.7705129,0.401567547,0.300582528,0.007371059,7.54E-06,0.170181385,-0.003726866,8.77E-06,0.178399537,16269115.56,3.80477E+12,0.194157211,0.248422305,-13815.35059,0.022124484,52.24837112,-71.96585846,-40.15555191,-22.31503296,8.213449478,0,-0.017700507,0.266122812
5,-3.95021698,-73.43999698,2022,4,100,298.816335,0.413887534,0.285881115,0.006962419,9.65E-06,0.172414846,-0.003514354,9.31E-06,0.181976482,15475912.11,1.12622E+13,0.233343773,0.245598677,-13815.35059,0.022124484,52.24837112,-71.96585846,-40.15555191,-22.31503296,8.213449478,0,-0.006397876,0.251996553
5,-3.95021698,-73.43999698,2023,4,100,298.9712067,0.672893878,0.286874954,0.005635622,1.02E-05,0.264899318,-0.002795458,7.34E-06,0.205739572,12884322.05,2.96292E+13,0.403872216,0.304826287,-13815.35059,0.022124484,52.24837112,-71.96585846,-40.15555191,-22.31503296,8.213449478,0,0.002630128,0.30219616
